MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
-0.2,-1.5970446621285077,-1.0212145158349037,0.0,2.0,-0.9583333333333334,0.2631578947368421,0.0,-0.02011095700416089,0.0,0.5087196937473416,0.30104321907600595,0.6414835164835165,0.0,0.22127659574468084,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-1.3503112225938332,-1.0,0.0,-0.36486486486486486,183.0,0.0,0.0,0.0,0.0,1.3333333333333333,-0.5,4.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,2.0,0.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,1.0,0.0,2.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.6,-1.2286236094969287,1.6341863716491398,-0.5,1.0,-0.3125,0.07894736842105263,0.0,1.2378640776699028,0.0,-0.46448319863887705,0.9667163437655241,0.0,0.0,0.1965183752417795,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,-0.5554394277220382,-1.0,1.7142857142857142,3.1216216216216215,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
0.6,0.0,0.20618807367333292,0.0,1.0,0.0,-0.5789473684210527,2.0060240963855422,-0.5332871012482663,0.0,0.35559336452573376,-0.6130153999006458,1.0178571428571428,0.0,0.9996131528046421,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,-0.17082404310665367,0.0,0.0,1.0405405405405406,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,3.0,1.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,7.0,1.0,1.0,6.0,6.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0
2.2,-2.439149925286402,-1.7209896054951066,0.5,0.0,0.6666666666666666,0.2631578947368421,0.30120481927710846,-0.5332871012482663,0.0,0.8336877924287537,-0.0546448087431694,1.01510989010989,0.0,0.365183752417795,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.6496887774061668,0.0,0.0,0.17567567567567569,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,4.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,3.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.6,1.1924290220820186,0.3793082487386785,0.5,0.0,-0.08333333333333333,-0.6842105263157895,0.0,0.9438280166435506,0.0,0.9612930667800936,2.2106308991554893,0.0,0.0,0.9856866537717601,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.2733881456707562,0.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.4,-0.01809729370745497,-1.2959698498571515,-1.5,1.0,-0.8541666666666666,0.3157894736842105,0.0,0.22122052704576978,0.0,-0.816673755848575,-0.9011425732737208,0.0,0.0,-1.081624758220503,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,-0.36486486486486486,286.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,2.0,1.0,3.0,0.0,0.0,4.0,1.0,7.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,4.0,0.0,3.0,3.0,3.0,4.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.4,-1.5970446621285077,-1.4501246124855631,-1.0,-1.0,-1.0416666666666667,-1.1578947368421053,0.0,-0.5332871012482663,0.0,0.5376435559336452,-0.40039741679085944,0.0,0.0,-1.0475822050290136,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,-1.0,0.0,-2.0,0.0,-0.36486486486486486,100.0,0.0,0.0,0.0,0.0,-1.6666666666666667,0.0,4.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,3.0,5.0,5.0,1.0,1.0,0.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,0.0,8.0,4.0
-0.6,0.0,1.7188012886754604,1.0,1.0,0.1875,-0.34210526315789475,3.933734939759036,-0.5332871012482663,0.0,2.051892811569545,1.368107302533532,0.0,0.0,0.3620889748549323,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.05994518766257711,0.0,3.4166666666666665,0.5,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,10.0,2.0,4.0,1.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
0.2,0.8240079694504397,0.23390675338885175,1.0,0.0,0.7291666666666666,0.34210526315789475,1.8072289156626506,1.253120665742025,0.0,-0.31646108039132287,1.1614505712866368,0.7568681318681318,0.0,1.0646034816247583,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.7266118543292438,1.0,1.0595238095238095,1.2567567567567568,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,6.0,5.0
0.2,-0.01809729370745497,-0.20667436629992098,0.5,0.0,0.5,0.05263157894736842,0.0,-0.5332871012482663,0.0,0.680561463207146,-0.23348236462990563,1.1085164835164836,0.0,0.3760154738878143,0.0,0.0,0.0,1.0,-1.0,0.0,0.5,0.0,0.4445605722779617,0.0,0.0,1.2567567567567568,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.5082184957662292,0.14515834903653274,0.0,0.0,-0.22916666666666666,-0.868421052631579,2.9578313253012047,-0.13384188626907073,374.0,0.37430880476393025,0.7242921013412816,0.0,0.0,-0.17176015473887815,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-0.4528753251579357,0.0,0.0,-0.0945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,15.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,4.0,1.0,4.0,1.0,3.0,3.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,0.0,4.0
0.2,0.0,-0.016777095617287702,0.0,0.0,0.5416666666666666,0.10526315789473684,0.0,0.4459084604715673,0.0,-0.666950233943003,-0.40437158469945356,1.2554945054945055,0.0,0.49980657640232107,1.0,0.0,0.0,1.0,0.0,0.0,0.5,-1.0,0.495842623560013,0.0,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,3.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
1.4,-0.3338867673916655,-0.975746155248921,1.0,0.0,0.75,0.3684210526315789,1.1204819277108433,1.5194174757281553,0.0,-0.6125053168864313,1.1972180824639842,0.0,0.0,0.2769825918762089,1.0,1.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.7522528799702695,0.0,0.9642857142857143,0.35135135135135137,0.0,153.0,0.0,0.0,0.0,1.6666666666666667,0.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,6.0,2.0,2.0,4.0,2.0,3.0,1.0,5.0,5.0,0.0,4.0,2.0,0.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,6.0,5.0
0.4,-1.0707288726548234,-0.1458877879764148,0.5,4.0,-1.0833333333333333,-0.15789473684210525,0.0,0.33217753120665744,0.0,-0.7724372607401105,-0.6905116741182314,0.8928571428571429,0.0,0.013926499032882012,0.0,1.0,-1.0,0.0,0.0,0.0,0.5,-1.0,-1.2477471200297305,0.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,4.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,5.0,3.0,1.0,12.0,13.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.4,-1.018097293707455,-0.8461491702632059,-0.5,2.0,-0.9791666666666666,-1.1578947368421053,0.0,0.1449375866851595,0.0,-0.3419821352615908,-0.45603576751117736,0.0,0.0,-0.7087040618955512,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.3759522482348587,-1.0,0.0,-0.36486486486486486,112.0,0.0,120.0,0.0,620.0,0.3333333333333333,-1.0,4.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,4.0,0.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,0.0,3.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,0.0
0.0,0.4555869168188608,-0.026746094462342714,0.0,2.0,-0.6458333333333334,-1.1578947368421053,0.0,0.02565880721220527,165.0,-0.4117396852403233,-0.38052657724788874,0.8516483516483516,0.0,0.16247582205029013,1.0,0.0,-1.0,0.0,0.0,0.0,-0.5,1.0,-0.9656958379784485,-1.0,0.0,-0.36486486486486486,32.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,1.0,13.0,14.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,0.0,1.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.7713763905030714,0.1458877879764148,-0.5,2.0,-0.375,0.23684210526315788,0.6265060240963856,-0.08945908460471567,362.0,-0.12930667800935772,0.17585692995529062,0.0,0.0,-0.5988394584139265,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.26507339279078224,0.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
2.2,-2.5970446621285075,-1.9257188012886755,0.0,0.0,-0.020833333333333332,-0.6052631578947368,1.4216867469879517,-0.5332871012482663,0.0,0.32666950233943004,-0.646795827123696,0.75,0.0,-0.3945841392649903,0.0,0.0,-1.0,1.0,0.0,0.0,0.5,-1.0,0.0,-2.0,1.1964285714285714,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.0,4.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,5.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,0.0,8.0,0.0
0.7,0.1924290220820187,-0.2091058294328612,-0.5,1.0,0.20833333333333334,-0.3157894736842105,0.0,0.39875173370319,0.0,-0.5308379413015738,-0.31296572280178836,0.0,0.0,-0.9485493230174081,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.4445605722779617,0.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,3.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,6.0,3.0,1.0,6.0,6.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
0.0,-0.8075709779179813,-0.19451705063521973,-1.0,2.0,-1.2916666666666667,0.2631578947368421,0.0,-0.5332871012482663,0.0,0.16333475116971502,-0.8375558867362146,0.47802197802197804,0.0,-0.5152804642166344,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,-1.0,0.0,-2.0,0.0,1.7972972972972974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,1.0,1.0,13.0,14.0,3.0,4.0,0.0,3.0,0.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,0.0,8.0,4.0
0.4,-0.5444130831811392,-0.5835511519056592,0.5,1.0,-0.8541666666666666,0.15789473684210525,0.0,-0.5332871012482663,0.0,0.5036154827732879,-0.4401390958768008,0.8942307692307693,0.0,0.0448742746615087,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.222106094388705,-1.0,0.0,-0.36486486486486486,112.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.0,3.0,1.0,3.0,1.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,5.0,1.0,1.0,11.0,15.0,3.0,1.0,0.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,1.0,8.0,4.0
0.6,0.6134816536609661,-0.14102486171053433,0.0,2.0,-0.125,-0.7368421052631579,1.1024096385542168,-0.10055478502080444,539.0,-0.3470863462356444,0.25732737208147044,0.0,0.0,-0.4765957446808511,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-0.3246701969528075,0.0,0.0,1.3783783783783783,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,1.0,1.0,6.0,6.0,3.0,4.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,8.0,4.0
0.2,0.0,-0.42526290195124916,0.0,0.0,0.625,0.21052631578947367,0.6251321983285983,0.33356449375866853,0.0,-0.41684389621437684,-0.273224043715847,1.510989010989011,0.0,0.75357833655706,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5984067261241156,0.0,1.7142857142857142,0.28378378378378377,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,4.0,3.0,0.0,4.0,4.0,2.0,8.0,4.0
0.2,0.24506060102938712,0.43863594918242055,0.5,0.0,0.5416666666666666,0.13157894736842105,1.216867469879518,-0.18377253814147018,0.0,0.7162909400255211,0.30899155489319424,1.206043956043956,0.0,0.8634429400386847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.495842623560013,0.0,1.1428571428571428,0.7702702702702703,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
0.2,0.0,0.3160902072822321,0.0,2.0,0.10416666666666667,-0.4473684210526316,0.9216867469879518,-0.009015256588072122,0.0,-0.28753721820501915,-0.6130153999006458,0.9656593406593407,0.0,-0.1253384912959381,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-0.04261891490152546,-1.0,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,450.0,-1.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.6,1.2976921799767556,0.6278037809251718,0.5,0.0,0.6875,0.2894736842105263,1.3614457831325302,1.1324549237170596,0.0,-0.23819651212250106,1.079980129160457,0.0,0.0,0.10522243713733076,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6753298030471925,0.0,0.0,0.581081081081081,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,6.0,5.0
-0.6,0.24506060102938712,-0.5378396450063826,-0.5,1.0,-0.2708333333333333,0.21052631578947367,0.0,0.028432732316227463,0.0,0.30284985112717994,0.13015399900645802,0.0,0.0,-0.22591876208897485,1.0,0.0,-1.0,0.0,0.0,0.0,0.5,-1.0,-0.11954199182460237,0.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,3.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
0.0,-1.0707288726548234,-0.8753267278584889,-1.0,1.0,-0.75,-1.1578947368421053,0.0,0.39875173370319,0.0,-0.816673755848575,-0.646795827123696,0.7788461538461539,0.0,-0.23056092843326886,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0939009661835768,-1.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,4.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,3.0,4.0,0.0,3.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
0.2,0.7713763905030714,0.4558993374262963,0.0,1.0,0.0625,-0.5,0.0,0.22954230235783635,0.0,-0.5393449595916632,-0.5653253849975162,1.0178571428571428,0.0,0.12224371373307544,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.09390096618357674,0.0,1.244047619047619,2.445945945945946,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,6.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
0.2,0.0,-0.0068080967722326914,1.0,0.0,0.375,-0.10526315789473684,2.0240963855421685,0.13522884882108183,0.0,0.8353891960867715,0.905116741182315,1.864010989010989,0.0,2.0688588007736946,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.2907144184318079,0.0,2.9761904761904763,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,3.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,0.0,1.0,1.0,2.0,2.0,2.0,8.0,4.0
0.5,1.0345342852399135,3.2460032824752294,2.0,4.0,-1.6666666666666667,-0.02631578947368421,0.0,-0.5332871012482663,0.0,1.0667800935772012,0.21758569299552907,2.0851648351648353,572.0,3.3036750483558994,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.3676374953548848,1.0,0.0,3.1486486486486487,0.0,0.0,410.0,0.0,0.0,0.0,-1.0,4.0,1.0,1.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,3.0,1.0,6.0,13.0,14.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,5.0,1.0,0.0,1.0,3.0,0.0,6.0,4.0,5.0,2.0,0.0,4.0,2.0,8.0,4.0
-0.6,2.350323758924124,1.7761838186128502,-0.5,1.0,-0.2708333333333333,-0.9210526315789473,0.0,0.8079056865464632,0.0,-0.16503615482773287,0.7004470938897168,0.0,0.0,-0.22437137330754353,0.0,1.0,-1.0,1.0,-1.0,0.0,-0.5,1.0,-0.504157376439987,-1.0,0.0,1.0405405405405406,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,1.0,8.0,4.0
0.2,-1.4917815042337708,4.030879581788341,0.5,0.0,0.3541666666666667,-0.10526315789473684,1.7650602409638554,0.805131761442441,0.0,-0.3998298596341982,0.42225534028812717,1.7596153846153846,0.0,1.618568665377176,1.0,0.0,0.0,1.0,1.0,0.0,1.5,1.0,0.26507339279078224,0.0,1.9047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.0,3.0,1.0,0.0,3.0,0.0,4.0,1.0,23.0,2.0,2.0,0.0,5.0,3.0,1.0,8.0,8.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
0.0,0.7713763905030714,-0.2674609446234271,-0.5,2.0,-1.1041666666666667,0.2894736842105263,0.0,-0.5332871012482663,0.0,0.5325393449595917,-0.40635866865375064,0.7142857142857143,0.0,0.06808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,-2.0,0.0,-0.36486486486486486,144.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5,4.0,1.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,2.0,4.0,0.0,1.0,1.0,6.0,2.0,1.0,2.0,4.0,4.0,0.0,8.0,4.0
-0.6,-0.12336045160219182,-0.4079995137073734,-0.5,2.0,-0.3958333333333333,0.34210526315789475,0.0,0.48058252427184467,0.0,-0.2620161633347512,0.11823149528067561,0.0,0.0,-0.6437137330754352,1.0,0.0,-1.0,0.0,0.0,0.0,-0.5,-1.0,-0.6580035302861409,-1.0,0.0,0.33783783783783783,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,3.0,2.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,0.0
0.0,0.4555869168188608,0.6630599963528053,1.0,3.0,0.22916666666666666,0.39473684210526316,0.0,1.4653259361997226,0.0,-0.7230965546575925,0.9905613512170889,0.8736263736263736,0.0,1.0197292069632495,1.0,0.0,-1.0,1.0,-2.0,0.0,-0.5,0.0,0.1112272389446284,0.0,2.0773809523809526,0.17567567567567569,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,1.0,0.0,2.0,0.0,4.0,1.0,20.0,2.0,2.0,0.0,0.0,1.0,1.0,13.0,14.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,2.0,8.0,4.0
-0.6,0.7713763905030714,1.2001702024193057,1.0,0.0,0.625,0.23684210526315788,1.4216867469879517,1.2697642163661582,0.0,-0.27903019991492983,1.2290114257327371,0.0,0.0,0.2413926499032882,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5984067261241156,1.0,0.0,3.0405405405405403,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,3.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.0,0.6224545620327032,-0.5,0.0,-0.2708333333333333,-0.9210526315789473,1.0843373493975903,0.8536754507628294,0.0,-0.4968098681412165,0.37853949329359166,0.0,0.0,-0.4410058027079304,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.504157376439987,0.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,3.0,1.0,9.0,10.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0
